,chainId,dexId,baseToken,baseTokenAddress,quoteToken,quoteTokenAddress,pairAddress,liquidity,priceNative,priceUsd
2071,telos,0x411172Dfcd5f68307656A1ff35520841C2F7fAec,ETH,0xfA9343C3897324496A05fC75abeD6bAC29f8A40f,WTLOS,0xD102cE6A4dB07D247fcc28F366A623Df0938CA9E,0xCfd8505E3c79D777AF2CA3B5507B64480645f516,"{""usd"":361836,""base"":146.7,""quote"":1552694}",10438.5885,1643.51
2072,conflux,swappi,BNB,0x94bd7A37d2cE24cC597E158fACaa8d601083ffeC,WCFX,0x14b2D3bC65e74DAE1030EAFd8ac30c533c976A9b,0x8A61e6cd8eEb564FF66459a2614cE98177F48Ca9,"{""usd"":128652,""base"":250.8,""quote"":2851597}",5161.5185,324.82
2073,ethereum,uniswap,ITGR,0xD502F487e1841Fdc805130e13eae80c61186Bc98,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0120b5473cc9b28321A8F6e712cb5b4D2DF32B31,"{""usd"":78816,""base"":2002486,""quote"":31.55}",1.525e-05,0.02477
2074,ethereum,uniswap,GOVI,0xeEAA40B28A2d1b0B08f6f97bB1DD4B75316c6107,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1EE312A6d5fe7b4B8c25f0a32fCA6391209eBEBF,"{""usd"":879771,""base"":1205592,""quote"":351.4}",0.0003707,0.6026
2075,ethereum,uniswap,WPT,0x4FD51Cb87ffEFDF1711112b5Bd8aB682E54988eA,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x638996A1327AC6FC0770d543374E0055EfFa2B1d,"{""usd"":579655,""base"":304739,""quote"":231.9}",0.0004738,0.7697
2076,ethereum,uniswap,AGOV,0xd1420AF453Fd7bf940573431D416cAcE7fF8280c,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6F5Ad69406f6f11f61cD6A6b8e7178fe0B8E5Bb9,"{""usd"":128824,""base"":29491738,""quote"":2.823}",2.456e-06,0.004031
2077,ethereum,uniswap,SHROOM,0xEd0439EACf4c4965AE4613D77a5C2Efe10e5f183,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7D611e4CF1C7B94561C4cAA5602F329d108336e3,"{""usd"":122203,""base"":1414570,""quote"":48.74}",2.953e-05,0.04829
2078,ethereum,uniswap,ADVT,0x69e37422cB87d963367F73A119C8ce9a4D529b72,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x906A305A5D4344CD329928a1A76cb2f4B4f55cF8,"{""usd"":607018,""base"":94142921822,""quote"":243}",2.574e-09,4.185e-06
2079,ethereum,uniswap,MTLX,0x2e1E15C44Ffe4Df6a0cb7371CD00d5028e571d14,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xA71D014FFc0D2aFF34D1fe1672dcDEF6ec00Af66,"{""usd"":57661,""base"":198019,""quote"":23.05}",0.0001226,0.1991
2080,ethereum,uniswap,MIKOTO,0x88ff74676591faa8317494df556bf45757c567A1,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xB1ae9179adc780357B99298f0e5b0E2cb4d922a7,"{""usd"":78420,""base"":164630823,""quote"":31.39}",2.623e-08,4.383e-05
2081,ethereum,sushiswap,DOG,0xBAac2B4491727D78D2b78815144570b9f2Fe8899,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc96F20099d96b37D7Ede66fF9E4DE59b9B1065b1,"{""usd"":1620513,""base"":1130305888,""quote"":648.7}",6.424e-07,0.00105
2082,ethereum,uniswap,OM,0x3593D125a4f7849a1B059E64F4517A86Dd60c95d,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe46935aE80E05cdEbD4a4008B6ccaA36d2845370,"{""usd"":567967,""base"":9856004,""quote"":227.3}",2.469e-05,0.04046
2083,bsc,pancakeswap,ULTI,0x37A711255D17Ac32f9eb63dec521298f7651cDB4,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x01f265A481785c88B99652F38092F2dFc90e8E79,"{""usd"":141603.3668275368,""base"":370353,""quote"":275.01}",8.474e-22,2.171e-19
2084,bsc,pancakeswap,UNI,0x73b3B1b2cACAB92963144277458E2E9851517022,USDT,0x55d398326f99059fF775485246999027B3197955,0x17397bB571918906A175C148Bc7A7c8A90FC9f65,"{""usd"":663259.1763918926,""base"":777070,""quote"":331630}",0.3636,0.3636
2085,bsc,pancakeswap,DFA,0xD6222AD8B38Ab74feb42E3447d93C7Ef3fd07b7c,USDT,0x55d398326f99059fF775485246999027B3197955,0x1F737F19f46437FA3d3C18a7F84404Bda8C72994,"{""usd"":629625.1959791756,""base"":1751,""quote"":314813}",124.0956,124.09
2086,bsc,pancakeswap,ARKER,0x9c67638c4Fa06FD47fB8900fC7F932f7EAB589De,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x3091Cc02C6073071956728C480c50d165C040960,"{""usd"":114209.29533814322,""base"":52065084,""quote"":223.06}",4.126e-06,0.001341
2087,bsc,pancakeswap,COPC,0xC2931E66c361f22F2A3A331A8708D7BE383C3Cac,USDT,0x55d398326f99059fF775485246999027B3197955,0x59181fCAe6bf2A0Ea50b384C63c264cFF714708D,"{""usd"":370402.43956569425,""base"":147000,""quote"":185201}",0.7171,0.7171
2088,bsc,apeswap,AUTO,0xa184088a740c695E156F91f5cC086a06bb78b827,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x649A5Ad5135B4bd287e5AcA8d41f4d5e1b52af5C,"{""usd"":87675.8750190855,""base"":194.88,""quote"":171.16}",0.9892,322.08
2089,bsc,pancakeswap,NYT,0xfDfF7a8eDA6a3739132867f989bE4bf84E803c15,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x6DCb370b61B9Ee192082A1C42Fa994F767916754,"{""usd"":60223.51998718381,""base"":71176618,""quote"":30112}",0.0003912,0.0003912
2090,bsc,pancakeswap,BOT,0x72B88b7E1b6B184b17376bedb23B138887ad6f4A,USDT,0x55d398326f99059fF775485246999027B3197955,0x7B61eb0ceDCC50b3fAEf00E642467C6FeB4c97CB,"{""usd"":131821.4299628165,""base"":5672252,""quote"":65911}",0.01402,0.01402
2091,bsc,pancakeswap,NWT-DAO,0x9389a6D59d3a04C76E1eb28CF11B7E032A2CDa6A,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x7E7825b13adA6964f27Cb48589BaaF9D25e6aC65,"{""usd"":177889.966083963,""base"":5386483341,""quote"":345.47}",5.62e-08,1.889e-05
2092,bsc,pancakeswap,MCC,0xC146B7CdBaff065090077151d391f4c96Aa09e0C,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x7aCAdBbE815Fbd6be73103fAa1BF6A3cF15fC8C5,"{""usd"":221675.81612225645,""base"":229954978594,""quote"":429.89}",1.55e-09,5.078e-07
2093,bsc,pancakeswap,KGT,0xe63023E0AB9261838a9790C16Ad10fFc0a553C37,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xB2947F3Ecc1081F8123A1E8Ac3C8bEBA2b37d8c8,"{""usd"":619806.9288671705,""base"":20832,""quote"":1209.68}",0.1362,44.27
2094,bsc,pandora,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xac84ff369F5615bd70152b2B286e2B4591E889E9,"{""usd"":210878.73615473162,""base"":411.68,""quote"":105439}",325.1428,325.14
2095,bsc,biswap,AAVE,0xfb6115445Bff7b52FeB98650C87f44907E58f802,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xfC2B263EE88bd43ccb9982780bE11b128c0bD893,"{""usd"":190660.38809972332,""base"":1742.57,""quote"":372.25}",0.2634,86.32
2096,polygon,sushiswap,BCT,0x2F800Db0fdb5223b3C3f354886d907A671414A7F,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x1E67124681b402064CD0ABE8ed1B5c79D2e02f64,"{""usd"":112771.751734,""base"":59035,""quote"":56386}",1.1336,1.13
2097,polygon,quickswap,FEAR,0xa2CA40DBe72028D3Ac78B5250a8CB8c404e7Fb8C,USDT,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,0x2A9787F5Ad142d1322C357690373be07732EfC10,"{""usd"":118697.656578,""base"":765348,""quote"":59349}",0.1449,0.1449
2098,polygon,firebird,HOPE,0xd78C475133731CD54daDCb430F7aAE4F03C1E660,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x5E9cd0861F927ADEccfEB2C0124879b277Dd66aC,"{""usd"":63376.495056394764,""base"":4490140,""quote"":40835}",0.005486,0.006627
2099,polygon,sushiswap,MSC,0x5d2375C6af4b7dE4e395ADa20aab937895B4fa70,MSU,0xe8377A076adAbb3F9838afB77Bee96Eac101ffB1,0xD9EF432cE0E6eE314C4297AF7524688C7C89911d,"{""usd"":67138.98124669261,""base"":44193456,""quote"":1682525}",0.03992,0.0005158
2100,polygon,balancer,UNI,0xb33EaAd8d922B1083446DC23f610c2567fB5180f,TEL,0xdF7837DE1F2Fa4631D716CF2502f8b230F1dcc32,0x77215a7e8a8d427d25660414788d2c58dd56898900020000000000000000047c-0xb33EaAd8d922B1083446DC23f610c2567fB5180f-0xdF7837DE1F2Fa4631D716CF2502f8b230F1dcc32,"{""usd"":155580,""base"":5833,""quote"":64440515}",2714.5172,6.87
2101,polygon,balancer,APE,0xB7b31a6BC18e48888545CE79e83E06003bE70930,TEL,0xdF7837DE1F2Fa4631D716CF2502f8b230F1dcc32,0x385fd3414afb52d5cd60e22f17826cf9920602440002000000000000000004e0-0xB7b31a6BC18e48888545CE79e83E06003bE70930-0xdF7837DE1F2Fa4631D716CF2502f8b230F1dcc32,"{""usd"":236924,""base"":11963,""quote"":97757925}",2244.1957,5.68
2102,arbitrum,camelot,JONES,0x10393c20975cF177a3513071bC110f7962CD67da,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x460c2c075340EbC19Cf4af68E5d83C194E7D21D0,"{""usd"":822853.7849844095,""base"":251603,""quote"":328.74}",0.002101,3.41
2103,optimism,uniswap,STG,0x296F55F8Fb28E498B858d0BcDA06D955B2Cb3f97,USDC,0x7F5c764cBc14f9669B88837ca1490cCa17c31607,0x793aca81b02F9E8e073047d2347dA0C16E5ECD92,"{""usd"":434566,""base"":824777,""quote"":132853}",0.7234,0.7234
2104,heco,mdex,HFIL,0xae3a768f9aB104c69A7CD6041fE16fFa235d1810,USDT,0xa71EdC38d189767582C38A3145b5873052c3e47a,0x600072aF0470d9Ed1D83885D03d17368943fF22A,"{""usd"":119544.81186789533,""base"":18249,""quote"":59772}",5.3507,5.35
2105,bsc,pancakeswap,BHC,0xa035711870d9D9956946933bc62BCa16731946eE,USDT,0x55d398326f99059fF775485246999027B3197955,0xc77c3e2196079611350cC56E41D0F1AEf6f465e1,"{""usd"":128336.69220662954,""base"":39917,""quote"":64168}",0.1384,0.1384
2106,bsc,pancakeswap,PSTN,0xBfACD29427fF376FF3BC22dfFB29866277cA5Fb4,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xdd52bd6CcE78f3114ba83B04F006aec03f432779,"{""usd"":429607.328554386,""base"":107400,""quote"":214804}",0.3666,0.3666
2107,ethereum,uniswap,GALA,0x15D4c048F83bd7e37d49eA4C83a07267Ec4203dA,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf8a95b2409C27678A6d18D950c5d913D5C38aB03,"{""usd"":382136,""base"":13854504,""quote"":99.18}",3.252e-05,0.05286
2108,bsc,pancakeswap,SFP,0xD41FDb03Ba84762dD66a0af1a6C8540FF1ba5dfb,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x942b294e59a8c47a0F7F20DF105B082710F7C305,"{""usd"":9101332.180595975,""base"":11776674,""quote"":17770}",0.001689,0.5487
2109,polygon,uniswap,CRV,0x172370d5Cd63279eFa6d502DAB29171933a610AF,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x4D05f2A005e6F36633778416764E82d1D12E7fbb,"{""usd"":196256,""base"":251669,""quote"":80547}",0.8715,1.04
2110,arbitrum,traderjoe,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,0x7eC3717f70894F6d9BA0be00774610394Ce006eE,"{""usd"":404157,""base"":110.4,""quote"":266287}",1624.8904,1624.89
2111,optimism,uniswap,SNX,0x8700dAec35aF8Ff88c16BdF0418774CB3D7599B4,ETH,0x4200000000000000000000000000000000000006,0x0392b358CE4547601BEFa962680BedE836606ae2,"{""usd"":513232,""base"":255541,""quote"":95.58}",0.001553,2.52
2112,arbitrum,sushiswap,RDNT,0x0C4681e6C0235179ec3D4F4fc4DF3d14FDD96017,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x24704aFF49645D32655A76Df6d407E02d146dAfC,"{""usd"":1308360.1480053114,""base"":15602987,""quote"":523.55}",0.0001354,0.2198
2113,heco,mdex,BNB,0x4F99d10e16972FF2FE315EEe53A95FC5A5870CE3,WHT,0x5545153CCFcA01fbd7Dd11C0b23ba694D9509A6F,0x76BD054865C8B43d3433B51B29C7fC87F88BB1d2,"{""usd"":103436.86342858117,""base"":200.36,""quote"":11397}",58.9426,328.12
2114,bsc,pancakeswap,LAZIO,0x77d547256A2cD95F32F67aE0313E450Ac200648d,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x11c0b2BB4fbB430825d07507A9E24e4c32f7704D,"{""usd"":114666.26355760485,""base"":17853,""quote"":223.85}",0.01065,3.46
2115,osmosis,osmosis,FET,ibc/5D1F516200EE8C6B2354102143B78A2DEDA25EDE771AC0F8DC3C1837C8FD4447,OSMO,uosmo,681,"{""usd"":94014,""base"":415851,""quote"":66245}",0.4207,0.4243
2116,bsc,pancakeswap,THS,0x5Ecd430413488C1fBfEfe64f0EF759E4b2FC5F8b,USDT,0x55d398326f99059fF775485246999027B3197955,0xBB0E8171E3C14D3E56a3C8860a7AA3d3204e5178,"{""usd"":2365282.802385124,""base"":744451,""quote"":1182641}",1.7744,1.77
2117,heco,mdex,HLTC,0xecb56cf772B5c9A6907FB7d32387Da2fCbfB63b4,USDT,0xa71EdC38d189767582C38A3145b5873052c3e47a,0x060B4bfcE16D15A943ec83C56C87940613e162eB,"{""usd"":1110852.4320205443,""base"":7595.51,""quote"":555426}",96.4081,96.4
2118,bsc,0x71539D09D3890195dDa87A6198B98B75211b72F3,FISH,0xb348B87b23D5977E2948E6f36ca07E1EC94d7328,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xA4d762B97A79d2093e5DDA4a94049449B4e484b5,"{""usd"":51075.444034471926,""base"":199644,""quote"":25513}",0.02851,0.02851
2119,polygon,sushiswap,STG,0x2F6F07CDcf3588944Bf4C42aC74ff24bF56e7590,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xA34Ec05DA1E4287FA351c74469189345990a3F0C,"{""usd"":1128406.61286,""base"":1615604,""quote"":564203}",0.7215,0.7215
2120,osmosis,osmosis,USDC.grv,ibc/9F9B07EF9AD291167CF5700628145DE1DEB777C2CFC7907553B24446515F6D0E,OSMO,uosmo,633,"{""usd"":165803,""base"":82972,""quote"":116831}",0.9891,0.9976
2121,heco,mdex,HDOT,0xA2c49cEe16a5E5bDEFDe931107dc1fae9f7773E3,USDT,0xa71EdC38d189767582C38A3145b5873052c3e47a,0x5484ab0DF3E51187f83F7f6b1a13f7a7Ee98C368,"{""usd"":86240.25233258918,""base"":9398.64,""quote"":43120}",7.089,7.08
2122,arbitrum,uniswap,LINK,0xf97f4df75117a78c1A5a0DBb814Af92458539FB4,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0x468b88941e7Cc0B88c1869d68ab6b570bCEF62Ff,"{""usd"":915180,""base"":134841,""quote"":126.44}",0.004294,6.98
2123,avalanche,pangolin,ETH,0xf20d962a6c8f70c731bd838a3a388D7d48fA6e15,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x1aCf1583bEBdCA21C8025E172D8E8f2817343d65,"{""usd"":110046,""base"":42.44,""quote"":4662}",87.9654,1751.44
2124,osmosis,osmosis,stSTARS,ibc/5DD1F95ED336014D00CE2520977EC71566D282F9749170ADC83A392E0EA7426A,STARS,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,810,"{""usd"":262872,""base"":5210331,""quote"":5689218}",1.1307,0.03146
2125,fantom,beethovenx,fUSDT,0x049d68029688eAbF473097a2fC38ef61633A3C7A,MIM,0x82f0B8B456c1A451378467398982d4834b6829c1,0xd163415bd34ef06f57c58d2aed5a5478afb464cc00000000000000000000000e-0x049d68029688eAbF473097a2fC38ef61633A3C7A-0x82f0B8B456c1A451378467398982d4834b6829c1,"{""usd"":182374,""base"":35069,""quote"":147224}",1.0021,1.0
2126,fantom,beethovenx,DAI,0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E,miMATIC,0xfB98B335551a418cD0737375a2ea0ded62Ea213b,0x2c580c6f08044d6dfaca8976a66c8fadddbd9901000000000000000000000038-0x8D11eC38a3EB5E956B052f67Da8Bdc9bef8Abf3E-0xfB98B335551a418cD0737375a2ea0ded62Ea213b,"{""usd"":274776,""base"":73297,""quote"":200994}",1.0094,1.0
2127,aurora,trisolaris,BSTN,0x9f1F933C660a1DC856F0E0Fe058435879c5CCEf0,NEAR,0xC42C30aC6Cc15faC9bD938618BcaA1a1FaE8501d,0xBBf3D4281F10E537d5b13CA80bE22362310b2bf9,"{""usd"":152058,""base"":141279493,""quote"":50512}",0.0002899,0.0006913
2128,oasisemerald,yuzuswap,ceUSDC,0x81ECac0D6Be0550A00FF064a4f9dd2400585FE9c,USDT,0xdC19A122e268128B5eE20366299fc7b5b199C8e3,0x49c56e261744BB7e39359D42E139812Cb5A259c3,"{""usd"":502549,""base"":251897,""quote"":251275}",0.9976,0.9976
2129,oec,cherryswap,USDT,0x382bB369d343125BfB2117af9c149795C6C65C50,USDC,0xc946DAf81b08146B1C7A8Da2A851Ddf2B3EAaf85,0xb6fCc8CE3389Aa239B2A5450283aE9ea5df9d1A9,"{""usd"":102172.34788202959,""base"":51096,""quote"":51086}",0.9991,0.9991
2130,energi,energiswap,ETH,0x78B050d981d7f6E019Bf6E361D0d1167de6B19dA,WNRG,0xA55F26319462355474A9F2c8790860776a329aA4,0xb8477E82CbFB664B465979A7819b7F640880277c,"{""usd"":53274,""base"":23.58,""quote"":142362}",7271.9138,1631.17
2131,ethereum,sushiswap,SRM,0x476c5E26a75bd202a9683ffD34359C0CC15be0fF,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x117d4288B3635021a3D612FE05a3Cbf5C717fEf2,"{""usd"":457979,""base"":1176984,""quote"":183.2}",0.0003094,0.5016
2132,ethereum,uniswap,ESC,0x4fc0800f378FC21fA7D1313D8d125211e9cCE4D0,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1D05282C374c370ca3afAe0e1a54395F47D4C75e,"{""usd"":51126,""base"":11321036944,""quote"":20.41}",4.968e-11,8.184e-08
2133,ethereum,sushiswap,RARE,0xba5BDe662c17e2aDFF1075610382B9B691296350,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x24E2adF50C49633039757ab08bFF489b7C5bD6B2,"{""usd"":64133,""base"":311320,""quote"":25.61}",9.466e-05,0.1536
2134,ethereum,sushiswap,GODS,0xccC8cb5229B0ac8069C51fd58367Fd1e622aFD97,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x295685c8FE08D8192981d21Ea1fe856a07443920,"{""usd"":119838,""base"":293389,""quote"":47.38}",0.0001753,0.2868
2135,ethereum,uniswap,TUSD,0x0000000000085d4780B73119b644AE5ecd22b376,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x39529E96c28807655B5856b3d342c6225111770e,"{""usd"":10051309,""base"":3471700,""quote"":6578869}",1.0,1.0
2136,ethereum,uniswap,rFIS,0xC82eb6dEa0c93EDb8B697B89ad1b13d19469D635,FIS,0xef3A930e1FfFFAcd2fc13434aC81bD278B0ecC8d,0x5676A3e884eD64Cb8e39e905f221872971803D2D,"{""usd"":143829,""base"":158689,""quote"":206504}",1.4218,0.6287
2137,ethereum,uniswap,ECT,0xda4Dd9586D27202A338843Dd6B9824d267006783,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5B49001C8B756Ab44b6ec3Bcd1ea3F3a1C3cd758,"{""usd"":113774,""base"":24892485,""quote"":45.52}",5.54e-06,0.009
2138,ethereum,uniswap,OGV,0x9c354503C38481a7A7a51629142963F98eCC12D0,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xA0b30E46F6Aeb8f5A849241d703254BB4A719D92,"{""usd"":500981,""base"":83551799,""quote"":162.2}",2.713e-06,0.004407
2139,ethereum,uniswap,PEPEBET,0x33Cf519030235F75A13F29aFcFF5D6ff4Fd10350,USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xAa2a34b024e3BdfD9D8ED64374a276631216F33A,"{""usd"":112709,""base"":48688775,""quote"":56355}",0.005417,0.005417
2140,ethereum,uniswap,dKUMA,0x3f5dd1A1538a4F9f82E543098f01F22480B0A3a8,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xB4EdfeC7Aa5588786901C63A8338e4b37611B2Af,"{""usd"":102961,""base"":73650400,""quote"":41.22}",7.293e-07,0.001184
2141,ethereum,uniswap,LQTY,0x6DEA81C8171D0bA574754EF6F8b412F2Ed88c54D,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD1D5A4c0eA98971894772Dcd6D2f1dc71083C44E,"{""usd"":787371,""base"":914189,""quote"":200.3}",0.00042,0.6827
2142,ethereum,uniswap,MKONG,0xeE6b9CF11D968E0bAc7BFfF547577B8AE35B8065,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD4b9DCC2753eF81D3D110327f0A7D696d66512Ce,"{""usd"":592160,""base"":9521625,""quote"":236.4}",1.387e-05,0.0227
2143,ethereum,sushiswap,XFT,0xABe580E7ee158dA464b51ee1a83Ac0289622e6be,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF39fF863730268C9bb867b3a69d031d1C1614b31,"{""usd"":154258,""base"":66814,""quote"":61.46}",0.001375,2.23
2144,ethereum,uniswap,PARA,0xD16fd95D949F996e3808EeEa0e3881C59E76EF1E,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbcc900232730a6BFf08eDEB0B9bACcdD28a335ff,"{""usd"":455478,""base"":1574109685,""quote"":181.9}",9.374e-08,0.0001519
2145,ethereum,uniswap,NTVRK,0xFc0d6Cf33e38bcE7CA7D89c0E292274031b7157A,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xddF8390cEd9fAD414b1ca1DD4Fe14F881C2Cfa70,"{""usd"":408872,""base"":1236760,""quote"":163.4}",0.0001287,0.2091
2146,bsc,0x738B815eaDD06E0041b52B0C9d4F0d0D277B24bA,XRP,0x1D2F0da169ceB9fC7B3144628dB156f3F6c60dBE,USDT,0x55d398326f99059fF775485246999027B3197955,0x1b52251982AD8F27583E0Eddc379ad60dFEc2844,"{""usd"":64408.45505035022,""base"":96405,""quote"":32204}",0.3981,0.3981
2147,bsc,pancakeswap,ETPOS,0x9754c3D3872AaFd4848C68a80dEe3B807E63b348,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x27A1A425A2C5f0712cd2Fa1b384fD1da98C1D474,"{""usd"":129236.6106311411,""base"":3749.93,""quote"":64618}",4.84e-17,4.84e-17
2148,bsc,pancakeswap,SAFEMARS,0x3aD9594151886Ce8538C1ff615EFa2385a8C3A88,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x2D3a6b1621b0ff8d5C8d4345957037Ded9303226,"{""usd"":1757341.3932479317,""base"":96349982258765,""quote"":3433.05}",3.471e-11,1.143e-08
2149,bsc,0x2c34577F8c582Ec919DCe9f5E94Cf1e83A814A1a,TRUTH,0x55a633B3FCe52144222e468a326105Aa617CC1cc,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x2dcBBDB700EFB312d0fd37504801fB2E2379E092,"{""usd"":133567.8664441811,""base"":192870,""quote"":259.65}",0.0009328,0.3055
2150,bsc,pancakeswap,ANTEX,0xCA1aCAB14e85F30996aC83c64fF93Ded7586977C,USDT,0x55d398326f99059fF775485246999027B3197955,0x34943E562503bfEc83250E5069AD21100c2830cD,"{""usd"":90811.27514708789,""base"":7005702318,""quote"":45406}",8.938e-06,8.938e-06
2151,bsc,pancakeswap,ADAcash,0x651a89fed302227d41425235F8E934502FB94C48,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x504D67Fe989eed20871551f961071b1275fDD17b,"{""usd"":78574.87693483682,""base"":14622307047069,""quote"":152.63}",9.044e-12,2.94e-09
2152,bsc,pancakeswap,WIFEDOGE,0x07B36F2549291d320132712a1E64d3826B1FB4D7,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x5D88Ffe80bF728c6985389f8B27D1167ED92E771,"{""usd"":170964.96124011296,""base"":35645013770812464,""quote"":333.79}",6.92e-15,2.267e-12
2153,bsc,pancakeswap,VMT,0xE615C5e7219f9801C3b75bc76E45a4dab3c38e51,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x6593030a2b0c16B872b9Da436ACcb4f67f841B0D,"{""usd"":413909.5650005008,""base"":22120537,""quote"":807.95}",2.946e-05,0.009649
2154,bsc,pancakeswap,GDOGE,0xA53E61578fF54f1ad70186Be99332a6e20b6ffa9,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x694D146f5353939A0Cb8791dCEC08f3c535b168e,"{""usd"":74514.07058975623,""base"":4966696932508920,""quote"":145.07}",2.137e-14,6.948e-12
2155,bsc,pancakeswap,NTX,0x5C4Bcc4DbaEAbc7659f6435bCE4E659314ebad87,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x6C805d2077025EaAa42faE7F764e61Df42aADB14,"{""usd"":134356.6961054085,""base"":7198800,""quote"":262.03}",0.0001812,0.05666
2156,bsc,pancakeswap,DXCT,0x5b1BaeC64aF6dC54E6e04349315919129A6d3c23,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x6cC280119BFa0E63FFa51D33076A5b4Fa71231f5,"{""usd"":413507.58137805085,""base"":1699880,""quote"":206754}",0.1174,0.1174
2157,bsc,pancakeswap,HARE,0x4AFc8c2Be6a0783ea16E16066fde140d15979296,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x7411a860350Abb7698FcCd572931CcC1Bf06DBfd,"{""usd"":969127.831371119,""base"":3.5477422443471686e+22,""quote"":1882.48}",4.886e-20,1.594e-17
