,chainId,dexId,baseToken,baseTokenAddress,quoteToken,quoteTokenAddress,pairAddress,liquidity,priceNative,priceUsd,ccxt,ccxt_ticker
1142,gnosischain,honeyswap,DATA,0x256eb8a51f382650B2A1e946b8811953640ee47D,WXDAI,0xe91D153E0b41518A2Ce8Dd3D7944Fa863463a97d,0x3Bb4eE8EfB711E117912c0f7C3158B069482f977,"{""usd"":72380,""base"":1520734,""quote"":36251}",0.04195,0.0421,0.04214,DATA
1143,smartbch,benswap,bbETH,0xbb10B6D11db70f33417b08e0B87042275C933Bb9,WBCH,0x3743eC0673453E5009310C727Ba4eaF7b3a1cc04,0x15868E73067fA63b17b5429aBc94B5aC2399d9b1,"{""usd"":50723.292994632815,""base"":20.03,""quote"":249.62}",12.4812,1719.91,1627.34,ETH
1144,smartbch,benswap,bbBTC,0xbbeF77270d6425E113e1E37f008cf141a9FC215A,WBCH,0x3743eC0673453E5009310C727Ba4eaF7b3a1cc04,0x184a34ba5108f1DBE773aA1aca962604627c8C33,"{""usd"":51043.10749776203,""base"":1.51,""quote"":251.2}",174.9428,23442.33,22905.43,BTC
1147,boba,oolongswap,WBTC,0xdc0486f8bf31DF57a952bcd3c1d3e166e3d9eC8b,WETH,0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000,0xeef227ECccec2213f80bB92CB648b0ddbAAB00AB,"{""usd"":85239,""base"":2.527,""quote"":33.82}",14.0764,23674.51,22905.43,BTC
1150,ethereum,pancakeswap,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x17C1Ae82D99379240059940093762c5e4539aba5,"{""usd"":2509478,""base"":1004,""quote"":1254739}",1627.657,1627.65,1627.34,ETH
1153,optimism,uniswap,WBTC,0x68f180fcCe6836688e9084f035309E29Bf0A2095,ETH,0x4200000000000000000000000000000000000006,0x85C31FFA3706d1cce9d525a00f1C7D4A2911754c,"{""usd"":84105,""base"":3.86,""quote"":15.41}",14.08,22893.62,22905.43,BTC
1157,bsc,biswap,UNI,0xBf5140A22578168FD562DCcF235E5D43A02ce9B1,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x153dC2eBcB551799b13D4E6Ff84fC34C7AEDf241,"{""usd"":2009764.0765569261,""base"":189154,""quote"":3924.29}",0.02099,6.83,6.834,UNI
1163,ethereum,0x4eef5746ED22A2fD368629C1852365bf5dcb79f1,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x3Af7A58D54cf014675aF2B7EBc222C3166BF5692,"{""usd"":240749,""base"":96.36,""quote"":120374}",1629.2835,1629.28,1627.34,ETH
1164,ethereum,uniswap,FUN,0x419D0d8BdD9aF5e606Ae2232ed285Aff190E711b,WBTC,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0x3fFedCDDD268511acC44aE67845bdd56c8417fA4,"{""usd"":3243198,""base"":328562518,""quote"":73.07}",3.091e-07,0.007071,0.00711,FUN
1167,ethereum,uniswap,OGN,0x8207c1FfC5B6804F6024322CcF34F29c3541Ae26,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x70BB8E6844DFB681810FD557DD741bCaF027bF94,"{""usd"":1119510,""base"":7532758,""quote"":365.2}",8.007e-05,0.1301,0.1302,OGN
1168,ethereum,uniswap,PNT,0x89Ab32156e46F46D02ade3FEcbe5Fc4243B9AAeD,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x77bbC2B409C2c75E4999e8E3eb8309EFff37cf2D,"{""usd"":378009,""base"":1402969,""quote"":151.3}",0.0001182,0.1921,0.1935,PNT
1179,ethereum,uniswap,rETH2,0x20BC832ca081b91433ff6c17f85701B6e92486c5,sETH2,0xFe2e637202056d30016725477c5da089Ab0A043A,0xa9ffb27d36901F87f1D0F20773f7072e38C5bfbA,"{""usd"":8343216,""base"":3155,""quote"":3564}",1.0011,1616.81,1627.34,ETH
1183,bsc,nomiswap,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x36451A95D5a2F0C25530331F382E4D432CAecB17,"{""usd"":718388.7273576532,""base"":21.4,""quote"":1402.61}",70.5064,22924.18,22905.43,BTC
1187,arbitrum,balancer,BAL,0x040d1EdC9569d4Bab2D15287Dc5A4F10F56a56B8,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xcc65a812ce382ab909a11e434dbf75b34f1cc59d000200000000000000000001-0x040d1EdC9569d4Bab2D15287Dc5A4F10F56a56B8-0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,"{""usd"":240875,""base"":27517,""quote"":77.28}",0.00419,6.81,6.92,BAL
1188,avalanche,traderjoe,WBTC.e,0x50b7545627a5162F82A992c33b87aDc75187B218,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xd5a37dC5C9A396A03dd1136Fc76A1a02B1c88Ffa,"{""usd"":431551,""base"":12.82,""quote"":18722}",1140.8878,22793.64,22905.43,BTC
1189,aurora,trisolaris,WETH,0xC9BdeEd33CD01541e1eeD10f90519d2C06Fe3feB,NEAR,0xC42C30aC6Cc15faC9bD938618BcaA1a1FaE8501d,0x63da4DB6Ef4e7C62168aB03982399F9588fCd198,"{""usd"":627678,""base"":251.8,""quote"":208885}",680.7535,1623.01,1627.34,ETH
1191,dogechain,yodeswap,WWDOGE,0xB7ddC6414bf4F5515b52D8BdD69973Ae205ff101,USDC,0x765277EebeCA2e31912C9946eAe1021199B39C61,0x8DCeBE9f071562D52b5ABB17235f3bCA768C1e44,"{""usd"":229408,""base"":1597949,""quote"":114704}",0.09202,0.09202,0.09201,DOGE
1200,milkomedacardano,muesliswap,AVAX,0x65e66a61D0a8F1e686C2D6083ad611a10D84D97A,WADA,0xAE83571000aF4499798d1e3b0fA0070EB3A3E3F9,0x172fe7FC5263f6ebAda9A58FFabEec68397995BD,"{""usd"":167050,""base"":7163,""quote"":308893}",51.2568,20.29,20.03,AVAX
1201,ethereum,sushiswap,MATIC,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x7f8F7Dd53D1F3ac1052565e3ff451D7fE666a311,"{""usd"":72657,""base"":46723,""quote"":29.08}",0.0007376,1.19,1.1989,MATIC
1208,arbitrum,uniswap,UNI,0xFa7F8980b0f1E64A2062791cc3b0871572f1F7f0,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xC24f7d8E51A64dc1238880BD00bb961D54cbeb29,"{""usd"":648892,""base"":96768,""quote"":107.19}",0.004196,6.82,6.834,UNI
1210,fuse,voltagefinance,BNB,0x6acb34b1Df86E254b544189Ec32Cf737e2482058,fUSD,0x249BE57637D8B013Ad64785404b24aeBaE9B098B,0x0dF48369504825C16D3FC6a74842aEf3c91E90E6,"{""usd"":89002.31914611619,""base"":172.52,""quote"":44501}",330.0394,330.03,325.9,BNB
1212,bsc,biswap,EGLD,0xbF7c81FFF98BbE61B40Ed186e4AfD6DDd01337fe,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x46c2b98471144537AcFF010A42675De31cd56Dd9,"{""usd"":281295.7085344492,""base"":4114.5,""quote"":547.52}",0.1379,44.88,45.11,EGLD
1214,bsc,pancakeswap,ZIL,0xb86AbCb37C3A4B64f74f59301AFF131a1BEcC787,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x6A97867a4b7Eb7646ffB1F359ad582e9903aa1C2,"{""usd"":50613.13659252678,""base"":1563297,""quote"":100.64}",8.872e-05,0.02887,0.02879,ZIL
1220,astar,arthswap,WBTC,0xad543f18cFf85c77E140E3E5E3c3392f6Ba9d5CA,WASTR,0xAeaaf0e2c81Af264101B9129C00F4440cCF0F720,0x61a49Ba86E168cD25cA795b07B0A93236BB25127,"{""usd"":253312,""base"":7.554,""quote"":3219249}",423282.7299,22881.4,22905.43,BTC
1221,kcc,mojitoswap,LINK,0x47841910329aaa6b88D5e9DcdE9000195151dc72,WKCS,0x4446Fc4eb47f2f6586f9fAAb68B3498F86C07521,0x2c44f11c2D73961d09197729aea9449c8c786049,"{""usd"":166995,""base"":14887,""quote"":12593}",0.8025,6.94,6.971,LINK
1229,fantom,knightswap,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xbE612c02BeE4b9FEb6B38693510c6C2a2028866d,"{""usd"":60069.7140066794,""base"":24.03,""quote"":138486}",2908.8597,1625.47,1627.34,ETH
1232,bitgert,icecreamswap,ETHi,0xeA61Dc96F105469522d39cBF7bD59b42393678F7,WBRISE,0x0eb9036cbE0f052386f36170c6b07eF0a0E3f710,0x9C5452e5735E6958E975389531A01Ff49478f186,"{""usd"":142439,""base"":55.98,""quote"":243226752982}",3326741110.5321,1604.95,1627.34,ETH
1233,ethereum,uniswap,OCEAN,0x967da4048cD07aB37855c090aAF366e4ce1b9F48,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x283E2E83b7f3e297C4B7c02114Ab0196B001a109,"{""usd"":262098,""base"":877597,""quote"":79.59}",0.0002658,0.4321,0.4319,OCEAN
1237,polygon,polycat,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x8A4CEb4DffA238539C5d62Ce424980e8fdb21EBc,"{""usd"":56744.679216,""base"":36577,""quote"":28372}",1.2009,1.2,1.1989,MATIC
1238,optimism,velodrome,wstETH,0x1F32b1c2345538c0c6f582fCB022739c4A194Ebb,ETH,0x4200000000000000000000000000000000000006,0xBf205335De602ac38244F112d712ab04CB59A498,"{""usd"":15547529.803016331,""base"":2997.56,""quote"":6216.87}",1.1055,1797.72,1627.34,ETH
1239,evmos,diffusion,ceWETH,0x153A59d48AcEAbedbDCf7a13F67Ae52b434B810B,WEVMOS,0xD4949664cD82660AaE99bEdc034a0deA8A0bd517,0x40F75Fe84383dF52FcaB461497C5949C1Dc811De,"{""usd"":119192.78538436933,""base"":47.01,""quote"":158754}",3878.3311,1577.31,1627.34,ETH
1246,dogechain,kibbleswap,ETH,0xB44a9B6905aF7c801311e8F4E76932ee959c663C,WWDOGE,0xB7ddC6414bf4F5515b52D8BdD69973Ae205ff101,0xb9a5f0cdF48054e101FD2d39b4F434c1ceD8B2Ec,"{""usd"":209940,""base"":83.88,""quote"":1472422}",17806.9529,1633.09,1627.34,ETH
1256,arbitrum,uniswap,CRV,0x11cDb42B0EB46D95f990BeDD4695A6e3fA034978,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,0xBA80CEdE54Bf09f8160F7d6AD4a9d6ae3a9852d9,"{""usd"":375621,""base"":543598,""quote"":70.07}",0.0006306,1.02,1.047,CRV
1258,ethereum,uniswap,CHZ,0x3506424F91fD33084466F402d5D97f05F8e3b4AF,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xB0F4a77Bde7fEE134265307C5CC19abfF0ba409B,"{""usd"":1343165,""base"":7527963,""quote"":541373}",0.1393,0.1393,0.14,CHZ
1262,bsc,pancakeswap,VET,0x6FDcdfef7c496407cCb0cEC90f9C5Aaa1Cc8D888,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x9fcA1DcE9E0487336355C6485327Cd8728147c18,"{""usd"":56953.03055494611,""base"":1767428,""quote"":28477}",0.0241,0.0241,0.02404,VET
1264,bsc,jetswap,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xc53eE6446101F2128f887b8c75083E74dca3e973,"{""usd"":113280.18229321745,""base"":221.19,""quote"":56640}",324.7073,324.7,325.9,BNB
1266,polygon,quickswap,IQ,0xB9638272aD6998708de56BBC0A290a1dE534a578,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x9F4360a2390321Cb1CBfF4cebEB4315d64Ed3aC1,"{""usd"":97715.390082,""base"":11323937,""quote"":48858}",0.006567,0.006567,0.00659,IQ
1267,optimism,velodrome,sETH,0xE405de8F52ba7559f9df3C368500B6E6ae6Cee49,ETH,0x4200000000000000000000000000000000000006,0xFd7FddFc0A729eCF45fB6B12fA3B71A575E1966F,"{""usd"":7212641.602175442,""base"":3180.12,""quote"":2884.15}",1.0013,1628.08,1627.34,ETH
1268,fantom,spookyswap,BTC,0x321162Cd933E2Be498Cd2267a90534A804051b11,ETH,0x74b23882a30290451A17c44f4F05243b6b58C76d,0xEc454EdA10accdD66209C57aF8C12924556F3aBD,"{""usd"":2019074.6066074262,""base"":59.98,""quote"":807.43}",14.1015,23068.28,22905.43,BTC
1271,kcc,mojitoswap,ETH,0xf55aF137A98607F7ED2eFEfA4cd2DfE70E4253b1,WKCS,0x4446Fc4eb47f2f6586f9fAAb68B3498F86C07521,0x1F1EC5bcb2cB2a892D34A85d3eCb4C7e167Ff630,"{""usd"":2390074,""base"":956.1,""quote"":180130}",187.2817,1624.06,1627.34,ETH
1272,celo,ubeswap,WETH,0x66803FB87aBd4aaC3cbB3fAd7C3aa01f6F3FB207,CELO,0x471EcE3750Da237f93B8E339c536989b8978a438,0x5d60b9766530c4535BD753B1FDD7efEA400539BB,"{""usd"":154605.73102070374,""base"":61.92,""quote"":158649}",2030.8217,1618.0,1627.34,ETH
1273,conflux,swappi,ETH,0xa47f43DE2f9623aCb395CA4905746496D2014d57,WCFX,0x14b2D3bC65e74DAE1030EAFd8ac30c533c976A9b,0x8ea70966e8F14337657BFF7f40cFB9648f79530b,"{""usd"":405760,""base"":163,""quote"":9033970}",25850.4059,1627.02,1627.34,ETH
1277,bsc,babyswap,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,USDC,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0xBF83cA11aBC62447226F6b3566918d3594bA3803,"{""usd"":475719.43306847184,""base"":928.98,""quote"":237860}",325.9735,325.97,325.9,BNB
1278,avalanche,traderjoe,BNB,0x264c1383EA520f73dd837F915ef3a732e204a493,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xeb8eB6300c53C3AddBb7382Ff6c6FbC4165B0742,"{""usd"":131520,""base"":257.2,""quote"":5698}",16.3173,326.03,325.9,BNB
1283,ethereum,uniswap,DENT,0x3597bfD533a99c9aa083587B074434E61Eb0A258,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x8b6eD5Fa776F10787F1171bDEea4f3c40974DF6E,"{""usd"":73426,""base"":95658373,""quote"":6.898}",5.966e-07,0.0009753,0.000982,DENT
1287,bsc,biswap,DOT,0x7083609fCE4d1d8Dc0C979AAb8c869Ea2C873402,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xe7fbB8bd95322618e925affd84D7eC0E32DC0e57,"{""usd"":1235059.0895025723,""base"":135038,""quote"":2412.8}",0.02045,6.65,6.678,DOT
1291,celo,ubeswap,cEUR,0xD8763CBa276a3738E6DE85b4b3bF5FDed6D6cA73,cUSD,0x765DE816845861e75A25fCA122bb6898B8B1282a,0xC2Fd7BD1C2A86b57F8dA0837D32AA9ca86Cc1d6b,"{""usd"":134662.993799663,""base"":64000,""quote"":67331}",1.079,1.07,1.0792,EUR
1295,polygon,kyberswap,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xD10F0C5c9937DFB93C2942729a2aAA362aDB0ccF,"{""usd"":220617.3145675791,""base"":13.89,""quote"":142329}",1359.6906,1630.47,1627.34,ETH
1298,bsc,0x1e895bFe59E3A5103e8B7dA3897d1F2391476f3c,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,USDC,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,0x5f5d385397095AaED4daffe336F9815AC598DFf5,"{""usd"":407270.99735558964,""base"":804.46,""quote"":203635}",323.753,323.75,325.9,BNB
1301,bsc,pancakeswap,TRX,0x85EAC5Ac2F758618dFa09bDbe0cf174e7d574D5B,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0xb5D108578Be3750209d1b3A8f45FFee8C5a75146,"{""usd"":5456148.979484549,""base"":53729085,""quote"":2728074}",0.06367,0.06367,0.06359,TRX
1303,polygon,mmfinance,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xb965c131f1C48d89B1760860b782D2aCDF87273b,"{""usd"":167695.736284,""base"":108108,""quote"":83848}",1.1982,1.19,1.1989,MATIC
1305,arbitrum,oreoswap,WETH,0x82aF49447D8a07e3bd95BD0d56f35241523fBab1,USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,0x9A8D82568cbe5CcABbFD7C6a44d00231aA547898,"{""usd"":131654.064588,""base"":52.9,""quote"":65827}",1626.6059,1626.6,1627.34,ETH
1311,fantom,knightswap,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,USDC,0x04068DA6C83AFCFA0e13ba15A6696662335D5B75,0xB733654453404AAb46d34E68fF24415F5f588C21,"{""usd"":269421.4899,""base"":621978,""quote"":134711}",0.5572,0.5572,0.5618,FTM
1312,polygon,apeswap,WMATIC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,DAI,0x8f3Cf7ad23Cd3CaDbD9735AFf958023239c6A063,0xd32f3139A214034A0f9777c87eE0a064c1FF6AE2,"{""usd"":1175936.320473301,""base"":757977,""quote"":587968}",1.1959,1.19,1.1989,MATIC
1315,optimism,uniswap,vCRV,0x7161C3416E08AbAa5cd38E68D9A28E43a694e037,vUSD,0xC84Da6c8ec7A57cD10B939E79eaF9d2D17834E04,0x6e39aCC0Dd292a70D92c447ebCcB8728f4eD5FE4,"{""usd"":499410,""base"":635734,""quote"":162609}",1.0407,1.04,1.047,CRV
1317,fantom,0xDc745E09fC459aDC295E2e7baACe881354dB7F64,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,FRAX,0xdc301622e621166BD8E82f2cA0A26c13Ad0BE355,0x173F3e43F0414F903620948F9d2094F9dbD92F15,"{""usd"":355494.9238037519,""base"":817416,""quote"":177747}",0.5591,0.5591,0.5618,FTM
1325,polygon,sushiswap,WBTC,0x1BFD67037B42Cf73acF2047067bd4F2C47D9BfD6,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xE62Ec2e799305E0D367b0Cc3ee2CdA135bF89816,"{""usd"":521706.42875996896,""base"":15.47,""quote"":208.52}",14.1112,22926.17,22905.43,BTC
1328,avalanche,kyberswap,sAVAX,0x2b2C81e08f1Af8835a78Bb2A90AE924ACE0eA4bE,USDt,0x9702230A8Ea53601f5cD2dc00fDBc13d4dF4A8c7,0x53CFB104bF1cCDE49b7db7775d3213bF173A0e04,"{""usd"":463797,""base"":19817,""quote"":220055}",21.2637,21.26,20.03,AVAX
1329,milkomedacardano,milkyswap,AVAX,0x65e66a61D0a8F1e686C2D6083ad611a10D84D97A,WADA,0xAE83571000aF4499798d1e3b0fA0070EB3A3E3F9,0x8D6a70271a09E646a55a6EDFa2c250d61e6ED4F8,"{""usd"":163365,""base"":7013,""quote"":302078}",51.2395,20.29,20.03,AVAX
1334,bsc,apeswap,BTCB,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x1E1aFE9D9c5f290d8F6996dDB190bd111908A43D,"{""usd"":442954.3160610722,""base"":13.19,""quote"":864.59}",70.4585,22929.31,22905.43,BTC
1340,polygon,quickswap,DATA,0x3a9A81d576d83FF21f26f325066054540720fC34,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x44eB80e54a22C740C919607599A3BC46750A3B71,"{""usd"":121357.65371,""base"":2613274,""quote"":60679}",0.04197,0.04197,0.04214,DATA
1342,arbitrum,kyberswap,agEUR,0xFA5Ed56A203466CbBC2430a43c66b9D8723528E7,USDC,0xFF970A61A04b1cA14834A43f5dE4533eBDDB5CC8,0xf9d234BAD87825AA8906826F0a68d4c5bbbb1461,"{""usd"":457036.282976,""base"":268949,""quote"":228518}",1.0813,1.08,1.0792,EUR
1343,aurora,trisolaris,WBTC,0xF4eB217Ba2454613b15dBdea6e5f22276410e89e,NEAR,0xC42C30aC6Cc15faC9bD938618BcaA1a1FaE8501d,0xbc8A244e8fb683ec1Fd6f88F3cc6E565082174Eb,"{""usd"":209834,""base"":6.256,""quote"":69830}",9591.2362,22970.05,22905.43,BTC
1354,astar,arthswap,DOT,0xFFfFfFffFFfffFFfFFfFFFFFffFFFffffFfFFFfF,USDC,0x6a2d262D56735DbA19Dd70682B39F6bE9a931D98,0xF4119c3d9e65602bb34f2455644e45c98d29bB4b,"{""usd"":52279,""base"":5723,""quote"":26139}",6.6809,6.68,6.678,DOT
1355,oec,kswap,LTCK,0xfA520efC34C81bfC1E3DD48b7fE9fF326049f986,USDT,0x382bB369d343125BfB2117af9c149795C6C65C50,0xB996245431877d24c32Cf3b77d49c70a4BEA599C,"{""usd"":111034.64954211748,""base"":758.37,""quote"":55517}",96.3848,96.38,96.37,LTC
1356,bsc,biswap,AVAX,0x1CE0c2827e2eF14D5C4f29a091d735A204794041,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x2f3899fFB9FdCf635132F7bb94c1a3A0F906cc6f,"{""usd"":330804.4000483537,""base"":14412,""quote"":647.05}",0.06159,20.03,20.03,AVAX
1357,bsc,biswap,SAND,0x67b725d7e342d7B611fa85e859Df9697D9378B2e,USDT,0x55d398326f99059fF775485246999027B3197955,0x69f60c87AEcdb037A44cbaD67eD06464432521b6,"{""usd"":79558.33361540835,""base"":96646,""quote"":39779}",0.7234,0.7234,0.725,SAND
1358,bsc,0x71f843BD057d2eE39AE52186a33c3aFD1124805A,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x95cFe85b1732a9afb264EA1dF7f71bF7228cDE84,"{""usd"":439649.36230870517,""base"":858.43,""quote"":219825}",325.3645,325.36,325.9,BNB
1359,bsc,pancakeswap,SXP,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xD8E2F8b6Db204c405543953Ef6359912FE3A88d6,"{""usd"":280469.11149661115,""base"":675350,""quote"":547.4}",0.0009541,0.31,0.3109,SXP
1363,polygon,dystopia,stMATIC,0x3A58a54C066FdC0f2D55FC9C89F0415C92eBf3C4,USD+,0x236eeC6359fb44CCe8f97E99387aa7F8cd5cdE1f,0x6f2Fed287E47590b7702f9d331344c7dACbAcfe5,"{""usd"":78066.150754,""base"":47727,""quote"":39033}",1.2655,1.26,1.1989,MATIC
1364,ethereum,uniswap,DOGE,0x4206931337dc273a630d328dA6441786BfaD668f,USDT,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xfCd13EA0B906f2f87229650b8D93A51B2e839EBD,"{""usd"":2158029,""base"":15207147,""quote"":1079015}",0.09155,0.09155,0.09201,DOGE
1367,bsc,0xf89e6CA06121B6d4370f4B196Ae458e8b969A011,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,FRAX,0x90C97F71E18723b0Cf0dfa30ee176Ab653E89F40,0x14732123c443f8E815D5c64f3C7ecb63bCeEab74,"{""usd"":322951.7751362312,""base"":629.34,""quote"":161476}",325.8358,325.83,325.9,BNB
1370,bsc,0x40383b3F58B699a4817040792995540F3279EFdB,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,0x2a19226CEb4b186624fa046441D45EB0134808aD,"{""usd"":51848.268885097685,""base"":100.99,""quote"":25924}",325.4021,325.4,325.9,BNB
1371,bsc,0x670f55c6284c629c23baE99F585e3f17E8b9FC31,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x542B077f6a06b488A31B8C8b31E456F2B3984989,"{""usd"":51603.74495771281,""base"":20.68,""quote"":100.68}",4.9865,1623.04,1627.34,ETH
1373,avalanche,pangolin,LINK.e,0x5947BB275c521040051D82396192181b413227A3,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0x5875c368Cddd5FB9Bf2f410666ca5aad236DAbD4,"{""usd"":543396,""base"":48563,""quote"":23544}",0.3471,6.94,6.971,LINK
1376,ethereum,uniswap,SNX,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x43AE24960e5534731Fc831386c07755A2dc33D47,"{""usd"":494599,""base"":160336,""quote"":197.6}",0.001561,2.53,2.54,SNX
1383,bsc,biswap,ZIL,0xb86AbCb37C3A4B64f74f59301AFF131a1BEcC787,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0xe41F46AEF7594Cc43FC57edf2b0fDC377900BC4E,"{""usd"":137863.39561545904,""base"":4161024,""quote"":269.19}",8.865e-05,0.02884,0.02879,ZIL
1384,polygon,mmfinance,WETH,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,USDC,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x8C26252B14F9b071585B81b240C4ae2176E8cD3C,"{""usd"":124390.861104,""base"":49.82,""quote"":62195}",1629.5897,1629.58,1627.34,ETH
1387,avalanche,traderjoe,sAVAX,0x2b2C81e08f1Af8835a78Bb2A90AE924ACE0eA4bE,WAVAX,0xB31f66AA3C1e785363F0875A1B74E27b85FD66c7,0xA7687BE7174721178CFD7AA1AE590209649FC0b8,"{""usd"":110612,""base"":1102,""quote"":8402}",1.0639,21.27,20.03,AVAX
1389,fantom,wigoswap,CRV,0x1E4F97b9f9F913c46F1632781732927B9019C68b,WFTM,0x21be370D5312f44cB42ce377BC9b8a0cEF1A4C83,0xEDa9715BE52e8819f5C5a2305813A851e568dAFf,"{""usd"":50987.58968237931,""base"":47772,""quote"":117575}",1.8645,1.04,1.047,CRV
1390,aptos,pancakeswap,BNB,0x8d87a65ba30e09357fa2edea2c80dbac296e5dec2b18287113500b902942929d::celer_coin_manager::BnbCoin,USDC,0x8d87a65ba30e09357fa2edea2c80dbac296e5dec2b18287113500b902942929d::celer_coin_manager::UsdcCoin,pcs-150,"{""usd"":1686645,""base"":3283,""quote"":843323}",326.149,326.14,325.9,BNB
1391,moonbeam,stellaswap,MATIC,0x3405A1bd46B85c5C029483FbECf2F3E611026e45,WGLMR,0xAcc15dC74880C9944775448304B263D191c6077F,0x6775ff3828a19EB5926C0C4D572183cA15Aa4C08,"{""usd"":79557,""base"":51132,""quote"":125261}",2.5872,1.2,1.1989,MATIC
1398,bsc,apeswap,AVAX,0x1CE0c2827e2eF14D5C4f29a091d735A204794041,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0x40aFc7CBd0Dc2bE5860F0035b717d20Afb4827b2,"{""usd"":193988.1923272768,""base"":8406.95,""quote"":378.66}",0.06135,19.95,20.03,AVAX
